student_id,school,major,year,age,gender,seed_keywords
NU_ENG_001083,NU,Manufacturing and Design Engineering,3,20,F,"['modeling', 'programming', 'experiments', 'team projects']"
NU_ENG_001084,NU,Industrial Engineering,4,21,F,"['analytics', 'optimization', 'quality', 'operations']"
NU_ENG_001085,NU,Materials Science and Engineering,4,22,F,"['design', 'data analysis', 'team projects', 'modeling']"
NU_ENG_001086,NU,Industrial Engineering,2,19,Unknown,"['simulation', 'analytics', 'operations', 'optimization']"
NU_ENG_001087,NU,Industrial Engineering,1,19,M,"['analytics', 'optimization', 'simulation', 'supply chain']"
NU_ENG_001088,NU,Industrial Engineering,2,19,F,"['quality', 'supply chain', 'analytics', 'simulation']"
NU_ENG_001089,NU,Computer Science,3,21,F,"['NLP', 'machine learning', 'algorithms', 'systems']"
NU_ENG_001090,NU,Computer Science,4,21,F,"['algorithms', 'NLP', 'data', 'AI']"
NU_ENG_001091,NU,Chemical Engineering,4,21,F,"['team projects', 'data analysis', 'programming', 'design']"
NU_ENG_001092,NU,Computer Science,4,22,M,"['systems', 'algorithms', 'data', 'NLP']"
NU_ENG_001093,NU,Civil Engineering,4,21,F,"['structures', 'geotech', 'water', 'sustainability']"
NU_ENG_001094,NU,Chemical Engineering,4,21,M,"['design', 'team projects', 'data analysis', 'programming']"
NU_ENG_001095,NU,Computer Science,2,20,M,"['systems', 'algorithms', 'NLP', 'AI']"
NU_ENG_001096,NU,Computer Engineering,1,18,F,"['computer vision', 'embedded', 'hardware', 'architecture']"
NU_ENG_001097,NU,Chemical Engineering,1,18,F,"['team projects', 'modeling', 'design', 'programming']"
NU_ENG_001098,NU,Industrial Engineering,2,19,Unknown,"['supply chain', 'operations', 'simulation', 'analytics']"
NU_ENG_001099,NU,Industrial Engineering,2,20,M,"['analytics', 'optimization', 'operations', 'supply chain']"
NU_ENG_001100,NU,Biomedical Engineering,1,19,M,"['programming', 'experiments', 'design', 'modeling']"
NU_ENG_001101,NU,Applied Math,4,21,F,"['team projects', 'data analysis', 'modeling', 'programming']"
NU_ENG_001102,NU,Computer Engineering,1,18,M,"['computer vision', 'systems', 'IoT', 'architecture']"
NU_ENG_001103,NU,Industrial Engineering,4,21,M,"['quality', 'optimization', 'supply chain', 'operations']"
NU_ENG_001104,NU,Industrial Engineering,4,21,M,"['simulation', 'supply chain', 'analytics', 'quality']"
NU_ENG_001105,NU,Biomedical Engineering,3,21,M,"['modeling', 'data analysis', 'experiments', 'design']"
NU_ENG_001106,NU,Industrial Engineering,3,20,M,"['quality', 'analytics', 'optimization', 'supply chain']"
NU_ENG_001107,NU,Biomedical Engineering,2,19,F,"['design', 'programming', 'modeling', 'data analysis']"
NU_ENG_001108,NU,Computer Engineering,3,20,M,"['embedded', 'systems', 'IoT', 'computer vision']"
NU_ENG_001109,NU,Undecided,1,18,M,"['design', 'data analysis', 'programming', 'modeling']"
NU_ENG_001110,NU,Biomedical Engineering,4,22,M,"['programming', 'team projects', 'modeling', 'design']"
NU_ENG_001111,NU,Biomedical Engineering,2,19,Unknown,"['experiments', 'design', 'team projects', 'programming']"
NU_ENG_001112,NU,Computer Science,2,19,Unknown,"['AI', 'algorithms', 'systems', 'machine learning']"
NU_ENG_001113,NU,Computer Science,3,21,M,"['machine learning', 'data', 'algorithms', 'AI']"
NU_ENG_001114,NU,Materials Science and Engineering,3,21,M,"['data analysis', 'experiments', 'team projects', 'design']"
NU_ENG_001115,NU,Materials Science and Engineering,2,19,M,"['modeling', 'data analysis', 'team projects', 'experiments']"
NU_ENG_001116,NU,Biomedical Engineering,3,21,Unknown,"['design', 'programming', 'team projects', 'modeling']"
NU_ENG_001117,NU,Biomedical Engineering,1,18,M,"['modeling', 'experiments', 'design', 'team projects']"
NU_ENG_001118,NU,Industrial Engineering,3,21,F,"['quality', 'simulation', 'supply chain', 'optimization']"
NU_ENG_001119,NU,Chemical Engineering,2,19,F,"['design', 'data analysis', 'experiments', 'team projects']"
NU_ENG_001120,NU,Industrial Engineering,2,19,M,"['supply chain', 'operations', 'quality', 'analytics']"
NU_ENG_001121,NU,Electrical Engineering,1,18,M,"['circuits', 'control', 'communications', 'signals']"
NU_ENG_001122,NU,Biomedical Engineering,2,19,M,"['modeling', 'experiments', 'design', 'team projects']"
NU_ENG_001123,NU,Industrial Engineering,2,19,M,"['quality', 'optimization', 'simulation', 'analytics']"
NU_ENG_001124,NU,Biomedical Engineering,2,19,M,"['team projects', 'programming', 'design', 'data analysis']"
NU_ENG_001125,NU,Computer Science,1,18,M,"['AI', 'systems', 'machine learning', 'NLP']"
NU_ENG_001126,NU,Computer Science,1,18,M,"['AI', 'data', 'systems', 'algorithms']"
NU_ENG_001127,NU,Computer Science,3,20,F,"['NLP', 'AI', 'data', 'machine learning']"
NU_ENG_001128,NU,Electrical Engineering,1,18,M,"['signals', 'power', 'communications', 'circuits']"
NU_ENG_001129,NU,Electrical Engineering,3,21,M,"['control', 'circuits', 'communications', 'power']"
NU_ENG_001130,NU,Undecided,4,22,M,"['experiments', 'modeling', 'programming', 'data analysis']"
NU_ENG_001131,NU,Undecided,2,19,F,"['modeling', 'data analysis', 'programming', 'design']"
NU_ENG_001132,NU,Computer Science,4,21,M,"['systems', 'data', 'NLP', 'AI']"
NU_ENG_001133,NU,Biomedical Engineering,1,18,F,"['data analysis', 'team projects', 'modeling', 'programming']"
NU_ENG_001134,NU,Environmental Engineering,1,18,F,"['data analysis', 'team projects', 'modeling', 'design']"
NU_ENG_001135,NU,Materials Science and Engineering,3,21,M,"['data analysis', 'programming', 'design', 'team projects']"
NU_ENG_001136,NU,Civil Engineering,4,21,F,"['structures', 'sustainability', 'geotech', 'risk']"
NU_ENG_001137,NU,Computer Science,4,21,M,"['data', 'machine learning', 'algorithms', 'AI']"
NU_ENG_001138,NU,Computer Science,1,18,M,"['AI', 'NLP', 'data', 'machine learning']"
NU_ENG_001139,NU,Applied Math,4,21,F,"['experiments', 'modeling', 'programming', 'design']"
NU_ENG_001140,NU,Electrical Engineering,2,20,M,"['circuits', 'embedded', 'signals', 'communications']"
NU_ENG_001141,NU,Computer Engineering,2,19,M,"['IoT', 'architecture', 'hardware', 'computer vision']"
NU_ENG_001142,NU,Industrial Engineering,1,18,M,"['quality', 'simulation', 'operations', 'analytics']"
NU_ENG_001143,NU,Industrial Engineering,4,21,M,"['quality', 'analytics', 'supply chain', 'operations']"
NU_ENG_001144,NU,Industrial Engineering,1,19,M,"['optimization', 'operations', 'supply chain', 'quality']"
NU_ENG_001145,NU,Computer Science,4,21,F,"['machine learning', 'NLP', 'AI', 'systems']"
NU_ENG_001146,NU,Civil Engineering,3,21,F,"['risk', 'geotech', 'sustainability', 'transportation']"
NU_ENG_001147,NU,Industrial Engineering,3,21,M,"['operations', 'supply chain', 'analytics', 'optimization']"
NU_ENG_001148,NU,Industrial Engineering,3,20,M,"['supply chain', 'quality', 'operations', 'optimization']"
NU_ENG_001149,NU,Computer Science,4,22,M,"['algorithms', 'AI', 'machine learning', 'data']"
NU_ENG_001150,NU,Manufacturing and Design Engineering,1,18,F,"['design', 'team projects', 'data analysis', 'programming']"
NU_ENG_001151,NU,Biomedical Engineering,1,18,F,"['modeling', 'programming', 'experiments', 'data analysis']"
NU_ENG_001152,NU,Industrial Engineering,3,20,M,"['optimization', 'operations', 'supply chain', 'quality']"
NU_ENG_001153,NU,Biomedical Engineering,2,19,F,"['programming', 'data analysis', 'team projects', 'experiments']"
NU_ENG_001154,NU,Biomedical Engineering,1,18,M,"['modeling', 'experiments', 'programming', 'design']"
NU_ENG_001155,NU,Computer Science,1,18,M,"['algorithms', 'systems', 'machine learning', 'data']"
NU_ENG_001156,NU,Biomedical Engineering,2,19,F,"['data analysis', 'modeling', 'programming', 'design']"
NU_ENG_001157,NU,Applied Math,1,18,F,"['data analysis', 'experiments', 'programming', 'design']"
NU_ENG_001158,NU,Applied Math,1,18,F,"['design', 'team projects', 'data analysis', 'programming']"
NU_ENG_001159,NU,Computer Science,4,21,F,"['NLP', 'algorithms', 'data', 'systems']"
NU_ENG_001160,NU,Industrial Engineering,2,19,M,"['optimization', 'operations', 'analytics', 'simulation']"
NU_ENG_001161,NU,Applied Math,4,22,M,"['data analysis', 'design', 'modeling', 'team projects']"
NU_ENG_001162,NU,Electrical Engineering,4,22,F,"['power', 'embedded', 'communications', 'control']"
NU_ENG_001163,NU,Industrial Engineering,1,18,M,"['quality', 'operations', 'optimization', 'supply chain']"
NU_ENG_001164,NU,Biomedical Engineering,3,20,F,"['team projects', 'data analysis', 'design', 'programming']"
NU_ENG_001165,NU,Biomedical Engineering,3,20,F,"['team projects', 'modeling', 'experiments', 'data analysis']"
NU_ENG_001166,NU,Industrial Engineering,3,21,M,"['analytics', 'operations', 'supply chain', 'quality']"
NU_ENG_001167,NU,Industrial Engineering,1,18,M,"['analytics', 'quality', 'operations', 'simulation']"
NU_ENG_001168,NU,Computer Science,1,19,M,"['systems', 'data', 'algorithms', 'AI']"
NU_ENG_001169,NU,Industrial Engineering,1,18,F,"['quality', 'optimization', 'supply chain', 'simulation']"
NU_ENG_001170,NU,Biomedical Engineering,3,20,M,"['design', 'programming', 'experiments', 'data analysis']"
NU_ENG_001171,NU,Computer Engineering,4,23,M,"['systems', 'embedded', 'computer vision', 'hardware']"
NU_ENG_001172,NU,Environmental Engineering,3,20,Unknown,"['data analysis', 'experiments', 'design', 'programming']"
NU_ENG_001173,NU,Chemical Engineering,3,21,M,"['design', 'programming', 'experiments', 'modeling']"
NU_ENG_001174,NU,Industrial Engineering,4,21,M,"['simulation', 'analytics', 'operations', 'quality']"
NU_ENG_001175,NU,Computer Science,3,20,F,"['algorithms', 'systems', 'data', 'NLP']"
NU_ENG_001176,NU,Industrial Engineering,1,18,M,"['operations', 'quality', 'optimization', 'simulation']"
NU_ENG_001177,NU,Computer Science,4,22,M,"['systems', 'data', 'NLP', 'algorithms']"
NU_ENG_001178,NU,Computer Engineering,2,19,F,"['architecture', 'computer vision', 'IoT', 'systems']"
NU_ENG_001179,NU,Chemical Engineering,1,18,M,"['experiments', 'modeling', 'programming', 'design']"
NU_ENG_001180,NU,Chemical Engineering,3,20,M,"['data analysis', 'modeling', 'team projects', 'experiments']"
NU_ENG_001181,NU,Industrial Engineering,4,21,Unknown,"['analytics', 'supply chain', 'quality', 'simulation']"
NU_ENG_001182,NU,Biomedical Engineering,2,19,F,"['data analysis', 'team projects', 'experiments', 'programming']"
NU_ENG_001183,NU,Biomedical Engineering,2,19,M,"['team projects', 'data analysis', 'programming', 'modeling']"
NU_ENG_001184,NU,Biomedical Engineering,1,18,M,"['modeling', 'data analysis', 'experiments', 'programming']"
NU_ENG_001185,NU,Biomedical Engineering,1,18,M,"['team projects', 'experiments', 'design', 'modeling']"
NU_ENG_001186,NU,Industrial Engineering,1,19,M,"['simulation', 'analytics', 'optimization', 'quality']"
NU_ENG_001187,NU,Computer Engineering,3,20,F,"['systems', 'computer vision', 'hardware', 'IoT']"
NU_ENG_001188,NU,Undecided,4,22,NB,"['modeling', 'experiments', 'programming', 'data analysis']"
NU_ENG_001189,NU,Biomedical Engineering,1,19,M,"['programming', 'experiments', 'modeling', 'design']"
NU_ENG_001190,NU,Electrical Engineering,2,19,NB,"['embedded', 'power', 'circuits', 'signals']"
NU_ENG_001191,NU,Computer Science,1,18,Unknown,"['algorithms', 'NLP', 'data', 'machine learning']"
NU_ENG_001192,NU,Computer Engineering,1,18,M,"['IoT', 'systems', 'hardware', 'computer vision']"
NU_ENG_001193,NU,Industrial Engineering,3,20,M,"['optimization', 'simulation', 'analytics', 'supply chain']"
NU_ENG_001194,NU,Materials Science and Engineering,3,20,M,"['design', 'experiments', 'data analysis', 'programming']"
NU_ENG_001195,NU,Industrial Engineering,3,21,F,"['quality', 'supply chain', 'operations', 'analytics']"
NU_ENG_001196,NU,Biomedical Engineering,2,20,M,"['team projects', 'experiments', 'design', 'data analysis']"
NU_ENG_001197,NU,Chemical Engineering,3,20,M,"['programming', 'design', 'data analysis', 'experiments']"
NU_ENG_001198,NU,Electrical Engineering,1,18,M,"['power', 'embedded', 'communications', 'circuits']"
NU_ENG_001199,NU,Civil Engineering,1,19,F,"['risk', 'sustainability', 'structures', 'water']"
NU_ENG_001200,NU,Environmental Engineering,4,22,F,"['team projects', 'design', 'data analysis', 'modeling']"
NU_ENG_001201,NU,Computer Science,4,22,F,"['algorithms', 'AI', 'data', 'machine learning']"
NU_ENG_001202,NU,Computer Science,4,21,M,"['data', 'systems', 'machine learning', 'NLP']"
NU_ENG_001203,NU,Industrial Engineering,4,21,M,"['analytics', 'supply chain', 'quality', 'operations']"
NU_ENG_001204,NU,Electrical Engineering,3,20,F,"['embedded', 'power', 'control', 'communications']"
NU_ENG_001205,NU,Applied Math,4,21,F,"['experiments', 'programming', 'team projects', 'data analysis']"
NU_ENG_001206,NU,Applied Math,2,19,M,"['data analysis', 'team projects', 'design', 'experiments']"
NU_ENG_001207,NU,Computer Science,1,18,F,"['algorithms', 'data', 'AI', 'machine learning']"
NU_ENG_001208,NU,Computer Science,1,19,M,"['machine learning', 'AI', 'NLP', 'algorithms']"
NU_ENG_001209,NU,Chemical Engineering,1,18,F,"['data analysis', 'modeling', 'design', 'team projects']"
NU_ENG_001210,NU,Computer Science,1,18,M,"['systems', 'data', 'machine learning', 'NLP']"
NU_ENG_001211,NU,Industrial Engineering,2,19,F,"['analytics', 'operations', 'optimization', 'simulation']"
NU_ENG_001212,NU,Industrial Engineering,3,20,M,"['analytics', 'supply chain', 'quality', 'operations']"
NU_ENG_001213,NU,Computer Science,4,22,M,"['NLP', 'machine learning', 'AI', 'algorithms']"
NU_ENG_001214,NU,Computer Engineering,3,21,M,"['hardware', 'systems', 'architecture', 'embedded']"
NU_ENG_001215,NU,Chemical Engineering,1,18,M,"['experiments', 'programming', 'modeling', 'team projects']"
NU_ENG_001216,NU,Computer Science,3,20,M,"['systems', 'machine learning', 'data', 'NLP']"
NU_ENG_001217,NU,Civil Engineering,2,19,F,"['sustainability', 'water', 'geotech', 'risk']"
NU_ENG_001218,NU,Computer Science,1,18,M,"['NLP', 'data', 'AI', 'algorithms']"
NU_ENG_001219,NU,Electrical Engineering,2,19,F,"['signals', 'power', 'circuits', 'embedded']"
NU_ENG_001220,NU,Biomedical Engineering,2,19,M,"['data analysis', 'design', 'team projects', 'experiments']"
NU_ENG_001221,NU,Applied Math,2,19,M,"['data analysis', 'modeling', 'experiments', 'team projects']"
NU_ENG_001222,NU,Chemical Engineering,4,21,M,"['experiments', 'programming', 'team projects', 'modeling']"
NU_ENG_001223,NU,Manufacturing and Design Engineering,4,22,M,"['programming', 'team projects', 'data analysis', 'experiments']"
NU_ENG_001224,NU,Electrical Engineering,3,20,F,"['signals', 'power', 'embedded', 'communications']"
NU_ENG_001225,NU,Biomedical Engineering,1,18,F,"['data analysis', 'experiments', 'design', 'team projects']"
NU_ENG_001226,NU,Manufacturing and Design Engineering,4,21,F,"['modeling', 'design', 'data analysis', 'experiments']"
NU_ENG_001227,NU,Computer Science,3,20,M,"['algorithms', 'NLP', 'systems', 'AI']"
NU_ENG_001228,NU,Computer Science,1,18,M,"['algorithms', 'systems', 'NLP', 'data']"
NU_ENG_001229,NU,Materials Science and Engineering,3,20,M,"['team projects', 'design', 'experiments', 'data analysis']"
NU_ENG_001230,NU,Biomedical Engineering,2,19,M,"['experiments', 'team projects', 'modeling', 'design']"
NU_ENG_001231,NU,Chemical Engineering,2,20,F,"['modeling', 'experiments', 'team projects', 'design']"
NU_ENG_001232,NU,Computer Science,1,19,M,"['data', 'AI', 'algorithms', 'NLP']"
NU_ENG_001233,NU,Biomedical Engineering,3,20,F,"['team projects', 'data analysis', 'design', 'experiments']"
NU_ENG_001234,NU,Electrical Engineering,1,18,F,"['signals', 'communications', 'embedded', 'power']"
NU_ENG_001235,NU,Chemical Engineering,1,19,M,"['programming', 'team projects', 'data analysis', 'modeling']"
NU_ENG_001236,NU,Biomedical Engineering,1,18,F,"['data analysis', 'team projects', 'experiments', 'design']"
NU_ENG_001237,NU,Chemical Engineering,4,21,F,"['programming', 'experiments', 'modeling', 'team projects']"
NU_ENG_001238,NU,Computer Science,2,19,F,"['machine learning', 'algorithms', 'data', 'AI']"
NU_ENG_001239,NU,Biomedical Engineering,2,19,M,"['modeling', 'data analysis', 'programming', 'experiments']"
NU_ENG_001240,NU,Biomedical Engineering,2,19,F,"['team projects', 'modeling', 'experiments', 'design']"
NU_ENG_001241,NU,Industrial Engineering,4,21,M,"['quality', 'analytics', 'operations', 'supply chain']"
NU_ENG_001242,NU,Civil Engineering,3,20,M,"['risk', 'transportation', 'geotech', 'structures']"
NU_ENG_001243,NU,Computer Engineering,4,21,F,"['computer vision', 'architecture', 'IoT', 'hardware']"
NU_ENG_001244,NU,Biomedical Engineering,2,19,F,"['design', 'data analysis', 'modeling', 'experiments']"
NU_ENG_001245,NU,Computer Engineering,1,18,M,"['architecture', 'hardware', 'embedded', 'systems']"
NU_ENG_001246,NU,Chemical Engineering,3,20,F,"['modeling', 'experiments', 'programming', 'design']"
NU_ENG_001247,NU,Computer Science,2,19,M,"['data', 'AI', 'NLP', 'machine learning']"
NU_ENG_001248,NU,Chemical Engineering,4,21,M,"['data analysis', 'experiments', 'team projects', 'modeling']"
NU_ENG_001249,NU,Industrial Engineering,4,21,F,"['operations', 'optimization', 'quality', 'simulation']"
NU_ENG_001250,NU,Materials Science and Engineering,2,20,M,"['data analysis', 'experiments', 'team projects', 'modeling']"
NU_ENG_001251,NU,Biomedical Engineering,4,21,M,"['experiments', 'data analysis', 'team projects', 'design']"
NU_ENG_001252,NU,Biomedical Engineering,3,20,M,"['data analysis', 'programming', 'design', 'experiments']"
NU_ENG_001253,NU,Biomedical Engineering,2,19,M,"['programming', 'modeling', 'team projects', 'design']"
NU_ENG_001254,NU,Computer Science,2,20,M,"['NLP', 'data', 'AI', 'algorithms']"
NU_ENG_001255,NU,Biomedical Engineering,1,19,M,"['design', 'modeling', 'programming', 'data analysis']"
NU_ENG_001256,NU,Industrial Engineering,4,22,M,"['analytics', 'supply chain', 'optimization', 'quality']"
NU_ENG_001257,NU,Industrial Engineering,1,18,M,"['optimization', 'supply chain', 'simulation', 'operations']"
