Professor Name (Original),Author ID,Paper Type,Paper Title,Link
Nikhil Chandra Admal,10090573,10 Most Cited,A unified framework for polycrystal plasticity with grain boundary evolution,https://www.semanticscholar.org/paper/7492ec5695b41cca409a7672dc041333109ad528
Nikhil Chandra Admal,10090573,10 Most Cited,The atomistic representation of first strain-gradient elastic tensors,https://www.semanticscholar.org/paper/82a4fd879e175f8070d13f53a52116b6732e2ee0
Nikhil Chandra Admal,10090573,10 Most Cited,Stress and heat flux for arbitrary multibody potentials: a unified framework.,https://www.semanticscholar.org/paper/e55700c6e3c2c1430af913e5a06158b42b7a6591
Nikhil Chandra Admal,10090573,10 Most Cited,A three-dimensional misorientation axis- and inclination-dependent Kobayashi__arren__arter grain boundary model,https://www.semanticscholar.org/paper/9f02da8e085489b9ebb8e3a25635f8d355885380
Nikhil Chandra Admal,10090573,10 Most Cited,The non-uniqueness of the atomistic stress tensor and its relationship to the generalized Beltrami representation,https://www.semanticscholar.org/paper/8c35f8e591c2bba3ecee0424ac3d11adf89447de
Nikhil Chandra Admal,10090573,10 Most Cited,The Green tensor of Mindlin__ anisotropic first strain gradient elasticity,https://www.semanticscholar.org/paper/c318ca4a4ded5d32259b0348491ec46d918bb536
Nikhil Chandra Admal,10090573,10 Most Cited,Interface Dislocations and Grain Boundary Disconnections Using Smith Normal Bicrystallography,https://www.semanticscholar.org/paper/61762b7a41778117fc3bc22de665e8254f8685fa
Nikhil Chandra Admal,10090573,10 Most Cited,A finite deformation theory for grain boundary plasticity based on geometrically necessary disconnections,https://www.semanticscholar.org/paper/e1f45fa100bab988dee3c9c4b1b3b7f250231cf3
Nikhil Chandra Admal,10090573,10 Most Recent,The structure and migration of twin boundaries in tetragonal β-Sn: An application of machine learning based interatomic potentials,https://www.semanticscholar.org/paper/092141048297030921a9a1fdd770e48e2333a384
Nikhil Chandra Admal,10090573,10 Most Recent,Integrated experiment and simulation co-design: A key infrastructure for predictive mesoscale materials modeling,https://www.semanticscholar.org/paper/28ce8e5165fcb38326739312b4165d645fe03da5
Nikhil Chandra Admal,10090573,10 Most Recent,Multiscale analysis of large twist ferroelectricity and swirling dislocations in bilayer hexagonal boron nitride,https://www.semanticscholar.org/paper/4df3a944f7710f1dfe7f28063f202c443be92319
Nikhil Chandra Admal,10090573,10 Most Recent,Energetics of the nucleation and glide of disconnection modes in symmetric tilt grain boundaries,https://www.semanticscholar.org/paper/5297ff2ab8e8b6b571b0fd36357baf113cc9914d
Nikhil Chandra Admal,10090573,10 Most Recent,Quantifying Superlubricity of Bilayer Graphene from the Mobility of Interface Dislocations.,https://www.semanticscholar.org/paper/c8261b6ffa9c9fb669b57083b4370f1f07db7230
Nikhil Chandra Admal,10090573,10 Most Recent,An atomistic survey of shear coupling in asymmetric tilt grain boundaries and interpretation using the disconnections framework,https://www.semanticscholar.org/paper/9636c9115ed1c45ba89573ec293eff8f96d77eb6
Nikhil Chandra Admal,10090573,10 Most Recent,A stochastic framework for evolving grain statistics using a neural network model for grain topology transformations,https://www.semanticscholar.org/paper/0beaee02edf5c640f0c1a59228394f4a53f8c2dd
Nikhil Chandra Admal,10090573,10 Most Recent,Statistics of grain microstructure evolution under anisotropic grain boundary energies and mobilities using threshold-dynamics,https://www.semanticscholar.org/paper/61046535a188f24bfd1d1b3a56b4b645e9a4ec99
Nikhil Chandra Admal,10090573,10 Most Recent,Bicrystallography-informed Frenkel__ontorova model for interlayer dislocations in strained 2D heterostructures,https://www.semanticscholar.org/paper/78d750693e9185bec4b6b2fd1f6c235a349c6c77
Nikhil Chandra Admal,10090573,10 Most Recent,Strain-Driven Faceting of Graphene-Catalyst Interfaces.,https://www.semanticscholar.org/paper/ae4da66958e363b895ff4dbfee77f2561eb413a2
Paul Fischer,144884194,10 Most Cited,__o we really have to think about this stuff?_ Music Industry Majors and Popular Music Study,https://www.semanticscholar.org/paper/310a18a21b07871474e5469a2afcfac83ec67c4e
Paul Fischer,144884194,10 Most Cited,The Man Who Invented Motion Pictures,https://www.semanticscholar.org/paper/2f87e711bd566fb16e9f229738adf6965d26b988
Paul Fischer,144884194,10 Most Cited,Billy Bragg and Wilco _ Mermaid Avenue,https://www.semanticscholar.org/paper/f39392d70d84158572b0ac81e53c8cbd2b10de73
Paul Fischer,144884194,10 Most Cited,What's So Funny 'bout Musical Idols?,https://www.semanticscholar.org/paper/b52d0db7049ba83482314c9d29691a3d93ff5340
Paul Fischer,144884194,10 Most Cited,Germany and the Germans,https://www.semanticscholar.org/paper/8abb6fc8dcfa21c8919cc4bfb42b7ee8bfc212a8
Paul Fischer,144884194,10 Most Cited,Remembering David Sanjek (1952_2011),https://www.semanticscholar.org/paper/29a80e274dcb87e27410f9a8df80444ebe46222e
Paul Fischer,144884194,10 Most Cited,"The Words and Music of Neil Young . By Ken Bielen. Westport, CT: Praeger, 2008. 177 pp. ISBN: 978-0-275-9902-5 The Words and Music of Patti Smith . By Joe Tarr. Westport, CT: Praeger, 2008. 149 pp. ISBN: 978-0-275-99411-2",https://www.semanticscholar.org/paper/c097e2cf5f821d01b7331a8d25a71667ff14d2b6
Paul Fischer,144884194,10 Most Cited,Prophet Singer: The Voice and Vision of Woody Guthrie by Mark Allan Jackson,https://www.semanticscholar.org/paper/b23c316275b11869dba49234ee9b510a443b2b36
Paul Fischer,144884194,10 Most Cited,Freedom Sings: A Touring Musical Show Created and Written by Ken Paulson,https://www.semanticscholar.org/paper/668f6720fbf5fb0e13ea920e5fcf68d82dfb3c39
Paul Fischer,144884194,10 Most Cited,[Clara's and Tom's son: celebration of a life].,https://www.semanticscholar.org/paper/c8824b50c7a61390716ffa634eccefbe7af80370
Paul Fischer,144884194,10 Most Recent,The Man Who Invented Motion Pictures,https://www.semanticscholar.org/paper/2f87e711bd566fb16e9f229738adf6965d26b988
Paul Fischer,144884194,10 Most Recent,What's So Funny 'bout Musical Idols?,https://www.semanticscholar.org/paper/b52d0db7049ba83482314c9d29691a3d93ff5340
Paul Fischer,144884194,10 Most Recent,Germany and the Germans,https://www.semanticscholar.org/paper/8abb6fc8dcfa21c8919cc4bfb42b7ee8bfc212a8
Paul Fischer,144884194,10 Most Recent,Remembering David Sanjek (1952_2011),https://www.semanticscholar.org/paper/29a80e274dcb87e27410f9a8df80444ebe46222e
Paul Fischer,144884194,10 Most Recent,"The Words and Music of Neil Young . By Ken Bielen. Westport, CT: Praeger, 2008. 177 pp. ISBN: 978-0-275-9902-5 The Words and Music of Patti Smith . By Joe Tarr. Westport, CT: Praeger, 2008. 149 pp. ISBN: 978-0-275-99411-2",https://www.semanticscholar.org/paper/c097e2cf5f821d01b7331a8d25a71667ff14d2b6
Paul Fischer,144884194,10 Most Recent,Prophet Singer: The Voice and Vision of Woody Guthrie by Mark Allan Jackson,https://www.semanticscholar.org/paper/b23c316275b11869dba49234ee9b510a443b2b36
Paul Fischer,144884194,10 Most Recent,Freedom Sings: A Touring Musical Show Created and Written by Ken Paulson,https://www.semanticscholar.org/paper/668f6720fbf5fb0e13ea920e5fcf68d82dfb3c39
Paul Fischer,144884194,10 Most Recent,[Clara's and Tom's son: celebration of a life].,https://www.semanticscholar.org/paper/c8824b50c7a61390716ffa634eccefbe7af80370
Paul Fischer,144884194,10 Most Recent,Billy Bragg and Wilco _ Mermaid Avenue,https://www.semanticscholar.org/paper/f39392d70d84158572b0ac81e53c8cbd2b10de73
Paul Fischer,144884194,10 Most Recent,__o we really have to think about this stuff?_ Music Industry Majors and Popular Music Study,https://www.semanticscholar.org/paper/310a18a21b07871474e5469a2afcfac83ec67c4e
Petros Sofronis,2073548074,10 Most Cited,Effect of hydrogen on fatigue-crack growth of a ferritic-pearlitic steel,https://www.semanticscholar.org/paper/2466e1f5ba9e35ae56f559ca6a3e4310a2c6b8e7
Petros Sofronis,2073548074,10 Most Recent,Effect of hydrogen on fatigue-crack growth of a ferritic-pearlitic steel,https://www.semanticscholar.org/paper/2466e1f5ba9e35ae56f559ca6a3e4310a2c6b8e7
Placid Ferreira,2254990095,10 Most Cited,Quenched phonon drag in silicon nanowires reveals significant effect in the bulk at room temperature.,https://www.semanticscholar.org/paper/e88805d39b4e489ba86924dc9828582e4e3f81b5
Placid Ferreira,2254990095,10 Most Cited,Solid-state superionic stamping with silver iodide__ilver metaphosphate glass,https://www.semanticscholar.org/paper/1adca10336ee8891e00698bb2214997e272d5111
Placid Ferreira,2254990095,10 Most Cited,Solid-state electrochemical stamping of functional metallic nanostructures,https://www.semanticscholar.org/paper/cd4ce9ba45deb610c5a89cbb031cb5a9591c738a
Placid Ferreira,2254990095,10 Most Cited,Deadlock avoidance policies for resource allocation systems with applications to FMS,https://www.semanticscholar.org/paper/447d6eb4a56f78f05087c8942ecf0ef30d800056
Placid Ferreira,2254990095,10 Most Recent,Quenched phonon drag in silicon nanowires reveals significant effect in the bulk at room temperature.,https://www.semanticscholar.org/paper/e88805d39b4e489ba86924dc9828582e4e3f81b5
Placid Ferreira,2254990095,10 Most Recent,Solid-state superionic stamping with silver iodide__ilver metaphosphate glass,https://www.semanticscholar.org/paper/1adca10336ee8891e00698bb2214997e272d5111
Placid Ferreira,2254990095,10 Most Recent,Solid-state electrochemical stamping of functional metallic nanostructures,https://www.semanticscholar.org/paper/cd4ce9ba45deb610c5a89cbb031cb5a9591c738a
Placid Ferreira,2254990095,10 Most Recent,Deadlock avoidance policies for resource allocation systems with applications to FMS,https://www.semanticscholar.org/paper/447d6eb4a56f78f05087c8942ecf0ef30d800056
Prashant Mehta,2112149782,10 Most Cited,Ionic Conduction Behavior in SmxNd0.15 _ xCe0.85O2 _ δ,https://www.semanticscholar.org/paper/3a2cd41eaa06b16cfa85edaa19fcb9174b6df117
Prashant Mehta,2112149782,10 Most Cited,Effects of iso- and polyvalent substitutions on the short/long-range crystalline order in CuCrO2 compounds,https://www.semanticscholar.org/paper/4678e7402628af56b3b174643b1505e07c617323
Prashant Mehta,2112149782,10 Most Cited,"Role of charge doping and distortions on the structural, electrical, and magnetic properties of modified CuFeO2 compounds",https://www.semanticscholar.org/paper/a9d00e5e7ad759916c91cbe0d59cd6fd20690c39
Prashant Mehta,2112149782,10 Most Cited,Rotating Scalar Field and Formation of Bose Stars,https://www.semanticscholar.org/paper/b4610c43c726557087b6d312647c37e9e87ca788
Prashant Mehta,2112149782,10 Most Cited,Feb 21 B. Goldberg Graphene Pulled Across a Surface Violates Amonton's Force Law (Increased Load Increases Friction),https://www.semanticscholar.org/paper/96c159d445b16a2d8c44dcc4896ba60be43f4efc
Prashant Mehta,2112149782,10 Most Recent,Rotating Scalar Field and Formation of Bose Stars,https://www.semanticscholar.org/paper/b4610c43c726557087b6d312647c37e9e87ca788
Prashant Mehta,2112149782,10 Most Recent,"Role of charge doping and distortions on the structural, electrical, and magnetic properties of modified CuFeO2 compounds",https://www.semanticscholar.org/paper/a9d00e5e7ad759916c91cbe0d59cd6fd20690c39
Prashant Mehta,2112149782,10 Most Recent,Effects of iso- and polyvalent substitutions on the short/long-range crystalline order in CuCrO2 compounds,https://www.semanticscholar.org/paper/4678e7402628af56b3b174643b1505e07c617323
Prashant Mehta,2112149782,10 Most Recent,Ionic Conduction Behavior in SmxNd0.15 _ xCe0.85O2 _ δ,https://www.semanticscholar.org/paper/3a2cd41eaa06b16cfa85edaa19fcb9174b6df117
Prashant Mehta,2112149782,10 Most Recent,Feb 21 B. Goldberg Graphene Pulled Across a Surface Violates Amonton's Force Law (Increased Load Increases Friction),https://www.semanticscholar.org/paper/96c159d445b16a2d8c44dcc4896ba60be43f4efc
Randy H. Ewoldt,143620353,10 Most Cited,A review of nonlinear oscillatory shear tests: Analysis and application of large amplitude oscillatory shear (LAOS),https://www.semanticscholar.org/paper/2737599ae9cfe2d25bc8c65b6552e6debc4c7c60
Randy H. Ewoldt,143620353,10 Most Cited,New measures for characterizing nonlinear viscoelasticity in large amplitude oscillatory shear,https://www.semanticscholar.org/paper/10986189df390cd5f2b7f7ebb3cf97da4aed0d6f
Randy H. Ewoldt,143620353,10 Most Cited,Helicobacter pylori moves through mucus by reducing mucin viscoelasticity,https://www.semanticscholar.org/paper/b823db5beefecdac5c18da4ee4bad9daae552f0f
Randy H. Ewoldt,143620353,10 Most Cited,Fingerprinting Soft Materials: A Framework for Characterizing Nonlinear Viscoelasticity,https://www.semanticscholar.org/paper/0a3f7619f64b0574efed3d63460ce0f4681a02f7
Randy H. Ewoldt,143620353,10 Most Cited,Large amplitude oscillatory shear of pseudoplastic and elastoviscoplastic materials,https://www.semanticscholar.org/paper/650effbc4810747e3c4ea6553682bed1c86fdfa6
Randy H. Ewoldt,143620353,10 Most Cited,Rheology of gastric mucin exhibits a pH-dependent sol-gel transition.,https://www.semanticscholar.org/paper/c7ee30dbbda50c5ea639bca38b21a60cdec66d00
Randy H. Ewoldt,143620353,10 Most Cited,Experimental Challenges of Shear Rheology: How to Avoid Bad Data,https://www.semanticscholar.org/paper/a903d386b2d2f209a0f2697a332532bc6f5c403c
Randy H. Ewoldt,143620353,10 Most Cited,Describing and prescribing the constitutive response of yield stress fluids using large amplitude oscillatory shear stress (LAOStress),https://www.semanticscholar.org/paper/175325fb51536b43a85f68243938a8be9a61ce7e
Randy H. Ewoldt,143620353,10 Most Cited,Rheological fingerprinting of gastropod pedal mucus and synthetic complex fluids for biomimicking adhesive locomotion.,https://www.semanticscholar.org/paper/7f3c7c887644a035388af4aa880c35ed07283131
Randy H. Ewoldt,143620353,10 Most Cited,On secondary loops in LAOS via self-intersection of Lissajous__owditch curves,https://www.semanticscholar.org/paper/35b7d5162441fc48a8c9d16aab907e8c5b87359b
Randy H. Ewoldt,143620353,10 Most Recent,Decoding the Effect of Anion Identity on the Solubility of N-(2-(2-Methoxyethoxy)ethyl)phenothiazine (MEEPT),https://www.semanticscholar.org/paper/241fe7845b57b2d7dee0d9dcb518049045706d25
Randy H. Ewoldt,143620353,10 Most Recent,Egg yolk as a model for gelation: From rheometry to flow physics,https://www.semanticscholar.org/paper/8ee975ecee4cc6b44f9880d111a243ddb082c2ad
Randy H. Ewoldt,143620353,10 Most Recent,Morphogenic Growth 3D Printing,https://www.semanticscholar.org/paper/95bc553303ddb3251bcf2b0769c43b00d6319551
Randy H. Ewoldt,143620353,10 Most Recent,Active Learning Guided Optimization of Frontal Ring-Opening Metathesis Polymerization via Alkylidene Modification.,https://www.semanticscholar.org/paper/b125b94284733587889e113c99732b94623d65dc
Randy H. Ewoldt,143620353,10 Most Recent,Instrument stiffness artifacts: avoiding bad data with operational limit lines of $$G_{\max }$$ and $$E_{\max }$$,https://www.semanticscholar.org/paper/b620de4243b9f6c815ccb5859afb3cd006ec84ff
Randy H. Ewoldt,143620353,10 Most Recent,Stretching the Printability Metric in Direct-ink Writing with Highly Extensible Yield-Stress Fluids,https://www.semanticscholar.org/paper/bad6088e0118b68bf94d6392268c3e9650568ee9
Randy H. Ewoldt,143620353,10 Most Recent,"Fast 3D printing of fine, continuous, and soft fibers via embedded solvent exchange",https://www.semanticscholar.org/paper/f543a81f3469f899e341332adfb1d0cbd64c3b68
Randy H. Ewoldt,143620353,10 Most Recent,Unraveling Reactivity Differences: Room-Temperature Ring-Opening Metathesis Polymerization (ROMP) versus Frontal ROMP.,https://www.semanticscholar.org/paper/26bd70cd64c7d17178bc3fe6dbc6270e3c11add3
Randy H. Ewoldt,143620353,10 Most Recent,Organo-disulfide-based particles enable controlled stimulus-triggered cleaning of electrode surfaces,https://www.semanticscholar.org/paper/2b03e44a0951c30e664df878bd459707fd9cd3ac
Randy H. Ewoldt,143620353,10 Most Recent,Rheological modeling of frontal-polymerization-based direct ink writing of thermoset polymers,https://www.semanticscholar.org/paper/35aa388a04470d29629d4991128e1bf12b5882be
Sameh Tawfick,4142554,10 Most Cited,Carbon Nanotubes: Present and Future Commercial Applications,https://www.semanticscholar.org/paper/5d76924c0437d886d81c4f0f520eb5cfa8ff24fd
